1491018360,1086.27,1087.28,1086.27,1087.28,2.1466000000000003
1491018420,1087.29,1087.38,1087.29,1087.38,3.4603
1491018480,1087.5,1087.5,1087.5,1087.5,2.968
1491018540,1085.02,1087.5,1087.49,1085.02,11.196015779999998
1491018600,1086.13,1086.45,1086.45,1086.33,0.8087609899999999
1491018660,1084.57,1086.3,1086.29,1084.57,6.114299999999999
1491018720,1084.71,1084.71,1084.71,1084.71,1.5199
1491018780,1084.51,1085.66,1085.65,1084.51,5.2089305999999995
1491018840,1085,1085.68,1085.62,1085,1.85
1491018900,1085.91,1086.08,1085.97,1085.97,1.758
1491018960,1086.01,1086.78,1086.01,1086.78,0.8934000000000001
1491019020,1086.71,1086.77,1086.71,1086.77,1.5034
1491019080,1086.76,1086.77,1086.76,1086.77,0.4016
1491019140,1085.89,1086.67,1085.92,1086.67,1.4691
1491019200,1085.6,1086.84,1086.31,1085.6,2.8810707
1491019260,1086.4,1087.5,1086.8,1087.5,13.8336
1491019320,1086.01,1086.94,1086.29,1086.94,1.0853
1491019380,1085.64,1086.84,1086.01,1086.84,2.6081
1491019440,1086.58,1086.84,1086.84,1086.59,0.9409
1491019500,1086.28,1086.55,1086.28,1086.55,1.4042893600000002
1491019560,1086.18,1086.55,1086.55,1086.18,0.7264
1491019620,1085.89,1086.52,1086.21,1086.52,1.45045468
1491019680,1086.23,1087.18,1086.52,1087.18,1.5100766600000002
1491019740,1086.53,1086.99,1086.53,1086.99,1.7131885100000002
1491019800,1086.59,1087.49,1086.99,1087.43,1.17106017
1491019860,1087.43,1088.23,1087.43,1088.23,15.590919329999998
1491019920,1088.24,1088.3,1088.24,1088.3,0.2034
1491019980,1088.2,1088.49,1088.2,1088.49,0.56758185
1491020040,1088.32,1088.88,1088.48,1088.32,2.1014
1491020100,1088.26,1088.83,1088.83,1088.26,1.3715
1491020160,1088.27,1088.91,1088.91,1088.58,1.22809085
1491020220,1088.54,1088.59,1088.58,1088.54,0.69760305
1491020280,1088.46,1088.56,1088.46,1088.56,0.31899999999999995
1491020340,1088.59,1088.59,1088.59,1088.59,0.6395
1491020400,1087.68,1088.59,1088.59,1087.68,2.04588427
1491020460,1087.94,1087.94,1087.94,1087.94,0.2783
1491020520,1087.69,1088.01,1087.85,1087.7,2.56890492
1491020580,1087.01,1087.66,1087.66,1087.02,4.7091287
1491020640,1087.02,1087.59,1087.59,1087.54,0.80240305
1491020700,1087,1087.43,1087.03,1087.43,2.3084543200000005
1491020760,1087,1087.43,1087,1087.41,0.56464259
1491020820,1087.49,1087.5,1087.49,1087.5,0.3905
1491020880,1085.02,1087.5,1087.5,1086.41,6.718218199999999
1491020940,1086.94,1087.34,1086.97,1086.96,0.5600601
1491021000,1086.27,1086.97,1086.97,1086.27,1.4580000000000002
1491021060,1086.79,1086.95,1086.79,1086.95,1.4393999999999998
1491021120,1086.77,1086.77,1086.77,1086.77,1.11769316
1491021180,1085.7,1086.89,1086.88,1085.7,1.2454
1491021240,1085.97,1086.01,1085.97,1086.01,0.4867
1491021300,1086.39,1086.87,1086.39,1086.52,1.1294000000000002
1491021360,1086.8,1086.87,1086.82,1086.87,0.7543
1491021420,1086.62,1087,1086.62,1087,2.3177000100000003
1491021480,1086.72,1087.34,1086.97,1086.72,9.083836289999999
1491021540,1087.31,1087.36,1087.31,1087.36,1.6715
1491021600,1086.67,1086.79,1086.72,1086.79,0.9642999999999999
1491021660,1087.35,1087.5,1087.35,1087.5,0.7390000000000001
1491021720,1087.33,1087.5,1087.4,1087.33,2.9860605700000002
1491021780,1087.46,1087.46,1087.46,1087.46,0.3148
1491021840,1087.44,1087.5,1087.47,1087.44,0.26765251
